File,Latitude,Longitude,Time,Date,VTC_VTC
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.2731083,14:51:58,9/27/2016,00:01:18:511
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.273105,14:51:59,9/27/2016,00:01:19:510
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.2731033,14:52:00,9/27/2016,00:01:20:509
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.2730983,14:52:01,9/27/2016,00:01:21:508
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.273095,14:52:02,9/27/2016,00:01:22:507
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.2730933,14:52:03,9/27/2016,00:01:23:506
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730883,14:52:04,9/27/2016,00:01:24:505
2016-668-FA_Site1_Vertical.mp4,34.00966667,-120.2730833,14:52:05,9/27/2016,00:01:25:504
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730783,14:52:06,9/27/2016,00:01:26:504
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730733,14:52:07,9/27/2016,00:01:27:502
2016-668-FA_Site1_Vertical.mp4,34.00966667,-120.27307,14:52:08,9/27/2016,00:01:28:502
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.273065,14:52:09,9/27/2016,00:01:29:500
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730617,14:52:10,9/27/2016,00:01:30:500
2016-668-FA_Site1_Vertical.mp4,34.00966667,-120.2730567,14:52:11,9/27/2016,00:01:31:499
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730533,14:52:12,9/27/2016,00:01:32:498
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730483,14:52:13,9/27/2016,00:01:33:496
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730467,14:52:14,9/27/2016,00:01:34:496
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2730417,14:52:15,9/27/2016,00:01:35:495
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.2730383,14:52:16,9/27/2016,00:01:36:494
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.273035,14:52:17,9/27/2016,00:01:37:493
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.2730317,14:52:18,9/27/2016,00:01:38:492
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.2730283,14:52:19,9/27/2016,00:01:39:491
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.273025,14:52:20,9/27/2016,00:01:40:490
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.2730217,14:52:21,9/27/2016,00:01:41:489
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.2730183,14:52:22,9/27/2016,00:01:42:488
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.2730167,14:52:23,9/27/2016,00:01:43:487
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.2730133,14:52:24,9/27/2016,00:01:44:486
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.27301,14:52:25,9/27/2016,00:01:45:485
2016-668-FA_Site1_Vertical.mp4,34.00966167,-120.2730067,14:52:26,9/27/2016,00:01:46:484
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2730033,14:52:27,9/27/2016,00:01:47:483
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2730017,14:52:28,9/27/2016,00:01:48:482
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2729983,14:52:29,9/27/2016,00:01:49:481
2016-668-FA_Site1_Vertical.mp4,34.00966167,-120.272995,14:52:30,9/27/2016,00:01:50:480
2016-668-FA_Site1_Vertical.mp4,34.00966167,-120.2729917,14:52:31,9/27/2016,00:01:51:479
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2729883,14:52:32,9/27/2016,00:01:52:478
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2729833,14:52:33,9/27/2016,00:01:53:477
2016-668-FA_Site1_Vertical.mp4,34.00965833,-120.27298,14:52:34,9/27/2016,00:01:54:476
2016-668-FA_Site1_Vertical.mp4,34.00965667,-120.2729767,14:52:35,9/27/2016,00:01:55:475
2016-668-FA_Site1_Vertical.mp4,34.00965667,-120.272975,14:52:36,9/27/2016,00:01:56:474
2016-668-FA_Site1_Vertical.mp4,34.00965667,-120.2729717,14:52:37,9/27/2016,00:01:57:473
2016-668-FA_Site1_Vertical.mp4,34.009655,-120.2729683,14:52:38,9/27/2016,00:01:58:472
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.2729633,14:52:39,9/27/2016,00:01:59:471
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.27296,14:52:40,9/27/2016,00:02:00:470
2016-668-FA_Site1_Vertical.mp4,34.00965167,-120.2729567,14:52:41,9/27/2016,00:02:01:469
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.2729533,14:52:42,9/27/2016,00:02:02:469
2016-668-FA_Site1_Vertical.mp4,34.009655,-120.2729517,14:52:43,9/27/2016,00:02:03:468
2016-668-FA_Site1_Vertical.mp4,34.009655,-120.2729483,14:52:44,9/27/2016,00:02:04:467
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.272945,14:52:45,9/27/2016,00:02:05:466
2016-668-FA_Site1_Vertical.mp4,34.009655,-120.2729433,14:52:46,9/27/2016,00:02:06:465
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.27294,14:52:47,9/27/2016,00:02:07:464
2016-668-FA_Site1_Vertical.mp4,34.00965,-120.272935,14:52:48,9/27/2016,00:02:08:463
2016-668-FA_Site1_Vertical.mp4,34.00965,-120.2729317,14:52:49,9/27/2016,00:02:09:462
2016-668-FA_Site1_Vertical.mp4,34.00965,-120.2729283,14:52:50,9/27/2016,00:02:10:461
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.272925,14:52:51,9/27/2016,00:02:11:460
2016-668-FA_Site1_Vertical.mp4,34.00964833,-120.2729217,14:52:52,9/27/2016,00:02:12:459
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.2729183,14:52:53,9/27/2016,00:02:13:458
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.272915,14:52:54,9/27/2016,00:02:14:457
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2729117,14:52:55,9/27/2016,00:02:15:456
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2729083,14:52:56,9/27/2016,00:02:16:455
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2729033,14:52:57,9/27/2016,00:02:17:454
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2729,14:52:58,9/27/2016,00:02:18:453
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2728967,14:52:59,9/27/2016,00:02:19:452
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.272895,14:53:00,9/27/2016,00:02:20:451
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.2728917,14:53:01,9/27/2016,00:02:21:450
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.27289,14:53:02,9/27/2016,00:02:22:449
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2728867,14:53:03,9/27/2016,00:02:23:448
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728833,14:53:04,9/27/2016,00:02:24:447
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.27288,14:53:05,9/27/2016,00:02:25:446
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2728783,14:53:06,9/27/2016,00:02:26:445
2016-668-FA_Site1_Vertical.mp4,34.00963833,-120.2728733,14:53:07,9/27/2016,00:02:27:444
2016-668-FA_Site1_Vertical.mp4,34.00963833,-120.27287,14:53:08,9/27/2016,00:02:28:444
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2728667,14:53:09,9/27/2016,00:02:29:443
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.272865,14:53:10,9/27/2016,00:02:30:442
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728633,14:53:11,9/27/2016,00:02:31:441
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.27286,14:53:12,9/27/2016,00:02:32:440
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2728583,14:53:13,9/27/2016,00:02:33:439
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2728583,14:53:14,9/27/2016,00:02:34:438
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2728583,14:53:15,9/27/2016,00:02:35:437
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728567,14:53:16,9/27/2016,00:02:36:436
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.272855,14:53:17,9/27/2016,00:02:37:435
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.27285,14:53:18,9/27/2016,00:02:38:434
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2728467,14:53:19,9/27/2016,00:02:39:433
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2728417,14:53:20,9/27/2016,00:02:40:432
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728383,14:53:21,9/27/2016,00:02:41:431
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.272835,14:53:22,9/27/2016,00:02:42:430
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.27283,14:53:23,9/27/2016,00:02:43:429
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728267,14:53:24,9/27/2016,00:02:44:428
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2728233,14:53:25,9/27/2016,00:02:45:427
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.27282,14:53:26,9/27/2016,00:02:46:426
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.272815,14:53:27,9/27/2016,00:02:47:425
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728117,14:53:28,9/27/2016,00:02:48:424
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728083,14:53:29,9/27/2016,00:02:49:423
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2728033,14:53:30,9/27/2016,00:02:50:422
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2728,14:53:31,9/27/2016,00:02:51:421
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727983,14:53:32,9/27/2016,00:02:52:420
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2727933,14:53:33,9/27/2016,00:02:53:419
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.27279,14:53:34,9/27/2016,00:02:54:418
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2727867,14:53:35,9/27/2016,00:02:55:417
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2727817,14:53:36,9/27/2016,00:02:56:416
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2727783,14:53:37,9/27/2016,00:02:57:416
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.272775,14:53:38,9/27/2016,00:02:58:415
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2727733,14:53:39,9/27/2016,00:02:59:414
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.27277,14:53:40,9/27/2016,00:03:00:413
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2727683,14:53:41,9/27/2016,00:03:01:412
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727633,14:53:42,9/27/2016,00:03:02:411
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.27276,14:53:43,9/27/2016,00:03:03:410
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2727567,14:53:44,9/27/2016,00:03:04:409
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727517,14:53:45,9/27/2016,00:03:05:408
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727483,14:53:46,9/27/2016,00:03:06:407
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.272745,14:53:47,9/27/2016,00:03:07:406
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2727417,14:53:48,9/27/2016,00:03:08:405
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2727367,14:53:49,9/27/2016,00:03:09:404
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.2727333,14:53:50,9/27/2016,00:03:10:403
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.27273,14:53:51,9/27/2016,00:03:11:402
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.272725,14:53:52,9/27/2016,00:03:12:401
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.272725,14:53:53,9/27/2016,00:03:13:400
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.2727217,14:53:54,9/27/2016,00:03:14:399
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727183,14:53:55,9/27/2016,00:03:15:398
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727167,14:53:56,9/27/2016,00:03:16:397
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2727133,14:53:57,9/27/2016,00:03:17:396
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2727117,14:53:58,9/27/2016,00:03:18:395
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.27271,14:53:59,9/27/2016,00:03:19:394
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727067,14:54:00,9/27/2016,00:03:20:393
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727033,14:54:01,9/27/2016,00:03:21:392
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2727,14:54:02,9/27/2016,00:03:22:391
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2726967,14:54:03,9/27/2016,00:03:23:391
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2726933,14:54:04,9/27/2016,00:03:24:389
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2726917,14:54:05,9/27/2016,00:03:25:388
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2726867,14:54:06,9/27/2016,00:03:26:387
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.272685,14:54:07,9/27/2016,00:03:27:387
2016-668-FA_Site1_Vertical.mp4,34.00964167,-120.2726833,14:54:08,9/27/2016,00:03:28:385
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.27268,14:54:09,9/27/2016,00:03:29:385
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2726783,14:54:10,9/27/2016,00:03:30:383
2016-668-FA_Site1_Vertical.mp4,34.00963833,-120.2726733,14:54:11,9/27/2016,00:03:31:383
2016-668-FA_Site1_Vertical.mp4,34.00963833,-120.27267,14:54:12,9/27/2016,00:03:32:382
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2726667,14:54:13,9/27/2016,00:03:33:381
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2726633,14:54:14,9/27/2016,00:03:34:380
2016-668-FA_Site1_Vertical.mp4,34.009635,-120.27266,14:54:15,9/27/2016,00:03:35:379
2016-668-FA_Site1_Vertical.mp4,34.009635,-120.2726583,14:54:16,9/27/2016,00:03:36:378
2016-668-FA_Site1_Vertical.mp4,34.009635,-120.272655,14:54:17,9/27/2016,00:03:37:377
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2726533,14:54:18,9/27/2016,00:03:38:376
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.27265,14:54:19,9/27/2016,00:03:39:375
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2726483,14:54:20,9/27/2016,00:03:40:374
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.272645,14:54:21,9/27/2016,00:03:41:373
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2726433,14:54:22,9/27/2016,00:03:42:372
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.27264,14:54:23,9/27/2016,00:03:43:371
2016-668-FA_Site1_Vertical.mp4,34.00963333,-120.2726383,14:54:24,9/27/2016,00:03:44:370
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.2726367,14:54:25,9/27/2016,00:03:45:369
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726333,14:54:26,9/27/2016,00:03:46:368
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726317,14:54:27,9/27/2016,00:03:47:367
2016-668-FA_Site1_Vertical.mp4,34.00962833,-120.2726283,14:54:28,9/27/2016,00:03:48:366
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.272625,14:54:29,9/27/2016,00:03:49:365
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726233,14:54:30,9/27/2016,00:03:50:364
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726217,14:54:31,9/27/2016,00:03:51:363
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.2726183,14:54:32,9/27/2016,00:03:52:362
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.2726167,14:54:33,9/27/2016,00:03:53:361
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.2726133,14:54:34,9/27/2016,00:03:54:360
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.27261,14:54:35,9/27/2016,00:03:55:360
2016-668-FA_Site1_Vertical.mp4,34.00963167,-120.2726083,14:54:36,9/27/2016,00:03:56:359
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726067,14:54:37,9/27/2016,00:03:57:358
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.272605,14:54:38,9/27/2016,00:03:58:357
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726033,14:54:39,9/27/2016,00:03:59:356
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726017,14:54:40,9/27/2016,00:04:00:355
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.2726017,14:54:41,9/27/2016,00:04:01:354
2016-668-FA_Site1_Vertical.mp4,34.00962833,-120.2725983,14:54:42,9/27/2016,00:04:02:353
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.2725967,14:54:43,9/27/2016,00:04:03:352
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.272595,14:54:44,9/27/2016,00:04:04:351
2016-668-FA_Site1_Vertical.mp4,34.009625,-120.2725917,14:54:45,9/27/2016,00:04:05:350
2016-668-FA_Site1_Vertical.mp4,34.009625,-120.27259,14:54:46,9/27/2016,00:04:06:349
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.27259,14:54:47,9/27/2016,00:04:07:348
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.2725867,14:54:48,9/27/2016,00:04:08:347
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.2725867,14:54:49,9/27/2016,00:04:09:346
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.2725867,14:54:50,9/27/2016,00:04:10:345
2016-668-FA_Site1_Vertical.mp4,34.00962333,-120.2725833,14:54:51,9/27/2016,00:04:11:344
2016-668-FA_Site1_Vertical.mp4,34.00962167,-120.2725833,14:54:52,9/27/2016,00:04:12:343
2016-668-FA_Site1_Vertical.mp4,34.00962,-120.2725817,14:54:53,9/27/2016,00:04:13:342
2016-668-FA_Site1_Vertical.mp4,34.00962,-120.27258,14:54:54,9/27/2016,00:04:14:341
2016-668-FA_Site1_Vertical.mp4,34.00962,-120.2725783,14:54:55,9/27/2016,00:04:15:340
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.2725767,14:54:56,9/27/2016,00:04:16:339
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.2725733,14:54:57,9/27/2016,00:04:17:338
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.27257,14:54:58,9/27/2016,00:04:18:337
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.2725683,14:54:59,9/27/2016,00:04:19:336
2016-668-FA_Site1_Vertical.mp4,34.00962,-120.2725667,14:55:00,9/27/2016,00:04:20:335
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.272565,14:55:01,9/27/2016,00:04:21:334
2016-668-FA_Site1_Vertical.mp4,34.00961833,-120.2725617,14:55:02,9/27/2016,00:04:22:333
2016-668-FA_Site1_Vertical.mp4,34.00961667,-120.2725617,14:55:03,9/27/2016,00:04:23:332
2016-668-FA_Site1_Vertical.mp4,34.009615,-120.27256,14:55:04,9/27/2016,00:04:24:331
2016-668-FA_Site1_Vertical.mp4,34.00961167,-120.2725567,14:55:05,9/27/2016,00:04:25:330
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.2725567,14:55:06,9/27/2016,00:04:26:329
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.272555,14:55:07,9/27/2016,00:04:27:328
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.2725533,14:55:08,9/27/2016,00:04:28:328
2016-668-FA_Site1_Vertical.mp4,34.00961167,-120.2725533,14:55:09,9/27/2016,00:04:29:327
2016-668-FA_Site1_Vertical.mp4,34.00961167,-120.2725517,14:55:10,9/27/2016,00:04:30:325
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.2725483,14:55:11,9/27/2016,00:04:31:325
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.2725467,14:55:12,9/27/2016,00:04:32:324
2016-668-FA_Site1_Vertical.mp4,34.00960833,-120.272545,14:55:13,9/27/2016,00:04:33:323
2016-668-FA_Site1_Vertical.mp4,34.00960667,-120.2725433,14:55:14,9/27/2016,00:04:34:322
2016-668-FA_Site1_Vertical.mp4,34.009605,-120.2725417,14:55:15,9/27/2016,00:04:35:321
2016-668-FA_Site1_Vertical.mp4,34.00960333,-120.27254,14:55:16,9/27/2016,00:04:36:320
2016-668-FA_Site1_Vertical.mp4,34.00960333,-120.27254,14:55:17,9/27/2016,00:04:37:319
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.27254,14:55:18,9/27/2016,00:04:38:318
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.27254,14:55:19,9/27/2016,00:04:39:317
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725383,14:55:20,9/27/2016,00:04:40:316
2016-668-FA_Site1_Vertical.mp4,34.0096,-120.2725367,14:55:21,9/27/2016,00:04:41:315
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725333,14:55:22,9/27/2016,00:04:42:314
2016-668-FA_Site1_Vertical.mp4,34.0096,-120.2725317,14:55:23,9/27/2016,00:04:43:313
2016-668-FA_Site1_Vertical.mp4,34.0096,-120.27253,14:55:24,9/27/2016,00:04:44:312
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725283,14:55:25,9/27/2016,00:04:45:311
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725267,14:55:26,9/27/2016,00:04:46:310
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.272525,14:55:27,9/27/2016,00:04:47:309
2016-668-FA_Site1_Vertical.mp4,34.00960333,-120.2725217,14:55:28,9/27/2016,00:04:48:308
2016-668-FA_Site1_Vertical.mp4,34.00960333,-120.2725217,14:55:29,9/27/2016,00:04:49:307
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725183,14:55:30,9/27/2016,00:04:50:306
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725183,14:55:31,9/27/2016,00:04:51:305
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2725183,14:55:32,9/27/2016,00:04:52:304
2016-668-FA_Site1_Vertical.mp4,34.0096,-120.272515,14:55:33,9/27/2016,00:04:53:303
2016-668-FA_Site1_Vertical.mp4,34.0096,-120.272515,14:55:34,9/27/2016,00:04:54:303
2016-668-FA_Site1_Vertical.mp4,34.00959833,-120.2725133,14:55:35,9/27/2016,00:04:55:301
2016-668-FA_Site1_Vertical.mp4,34.00959667,-120.27251,14:55:36,9/27/2016,00:04:56:301
2016-668-FA_Site1_Vertical.mp4,34.00959667,-120.27251,14:55:37,9/27/2016,00:04:57:299
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.2725083,14:55:38,9/27/2016,00:04:58:299
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.2725067,14:55:39,9/27/2016,00:04:59:298
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.272505,14:55:40,9/27/2016,00:05:00:297
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.272505,14:55:41,9/27/2016,00:05:01:296
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.2725033,14:55:42,9/27/2016,00:05:02:295
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2725017,14:55:43,9/27/2016,00:05:03:294
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2724983,14:55:44,9/27/2016,00:05:04:293
2016-668-FA_Site1_Vertical.mp4,34.00959,-120.272495,14:55:45,9/27/2016,00:05:05:292
2016-668-FA_Site1_Vertical.mp4,34.00959,-120.2724933,14:55:46,9/27/2016,00:05:06:291
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.27249,14:55:47,9/27/2016,00:05:07:290
2016-668-FA_Site1_Vertical.mp4,34.00958667,-120.2724883,14:55:48,9/27/2016,00:05:08:289
2016-668-FA_Site1_Vertical.mp4,34.00958667,-120.2724883,14:55:49,9/27/2016,00:05:09:288
2016-668-FA_Site1_Vertical.mp4,34.00958667,-120.2724867,14:55:50,9/27/2016,00:05:10:287
2016-668-FA_Site1_Vertical.mp4,34.009585,-120.2724833,14:55:51,9/27/2016,00:05:11:286
2016-668-FA_Site1_Vertical.mp4,34.009585,-120.2724817,14:55:52,9/27/2016,00:05:12:285
2016-668-FA_Site1_Vertical.mp4,34.00958333,-120.27248,14:55:53,9/27/2016,00:05:13:284
2016-668-FA_Site1_Vertical.mp4,34.00958333,-120.2724767,14:55:54,9/27/2016,00:05:14:283
2016-668-FA_Site1_Vertical.mp4,34.00958167,-120.272475,14:55:55,9/27/2016,00:05:15:282
2016-668-FA_Site1_Vertical.mp4,34.00958167,-120.272475,14:55:56,9/27/2016,00:05:16:281
2016-668-FA_Site1_Vertical.mp4,34.00958,-120.2724733,14:55:57,9/27/2016,00:05:17:280
2016-668-FA_Site1_Vertical.mp4,34.00957833,-120.2724717,14:55:58,9/27/2016,00:05:18:279
2016-668-FA_Site1_Vertical.mp4,34.00957667,-120.27247,14:55:59,9/27/2016,00:05:19:278
2016-668-FA_Site1_Vertical.mp4,34.009575,-120.27247,14:56:00,9/27/2016,00:05:20:277
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2724683,14:56:01,9/27/2016,00:05:21:276
2016-668-FA_Site1_Vertical.mp4,34.00957,-120.2724683,14:56:02,9/27/2016,00:05:22:275
2016-668-FA_Site1_Vertical.mp4,34.00957,-120.2724683,14:56:03,9/27/2016,00:05:23:274
2016-668-FA_Site1_Vertical.mp4,34.00956833,-120.2724683,14:56:04,9/27/2016,00:05:24:273
2016-668-FA_Site1_Vertical.mp4,34.00956667,-120.2724667,14:56:05,9/27/2016,00:05:25:272
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.2724667,14:56:06,9/27/2016,00:05:26:272
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2724667,14:56:07,9/27/2016,00:05:27:271
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.272465,14:56:08,9/27/2016,00:05:28:270
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2724633,14:56:09,9/27/2016,00:05:29:269
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2724633,14:56:10,9/27/2016,00:05:30:268
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2724617,14:56:11,9/27/2016,00:05:31:267
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2724583,14:56:12,9/27/2016,00:05:32:266
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.272455,14:56:13,9/27/2016,00:05:33:265
2016-668-FA_Site1_Vertical.mp4,34.00955833,-120.2724517,14:56:14,9/27/2016,00:05:34:264
